8009	O sageata care va ofera o sursa inepuizabila de utilizari.
75613	Oferã unui bãrbat ªaman un bonus de PV de 1%. inlocuieºte coafura existentã (duratã: 7 zile).	
75614	Oferã unui bãrbat ªaman un bonus de PM de 1%. inlocuieºte coafura existentã (duratã: 7 zile).	
75615	Oferã unui bãrbat ªaman un bonus de PV de 1%. inlocuieºte coafura existentã (duratã: 7 zile).	
75616	Oferã unui bãrbat ªaman un bonus de PM de 1%. inlocuieºte coafura existentã (duratã: 7 zile).	
75617	Un fes purtat de bãrbaþii ªaman (duratã: 7 zile).	
75618	Panzã purtatã pe cap de bãrbaþii ªaman. Protejeazã impotriva furtunilor de nisip. (duratã: 7 zile).	
75619	Turban confecþionat dintr-un material de calitate pentru bãrbatii ªaman. (duratã: 7 zile).	
75620	O mascã pentru ªamani in formã de dovleac. Atributele ºi durata sunt setate aleatoriu. Va inlocui frizura existentã.	
75621	"Codiþe cu motive bordo, purtate de membrii triburilor pe vremuri."	
75622	"Codiþe cu motive aurii, purtate de membrii triburilor pe vremuri."	
75623	"Codiþe cu motive albastre, purtate de membrii triburilor pe vremuri."	
75624	"Codiþe cu motive mov, purtate de membrii triburilor pe vremuri."	
75625	Coif magnific cu moþ.	
75626	Coif magnific cu moþ.	
75627	Coif magnific cu moþ.	
75628	Coif magnific cu moþ.	
75629	Coif magnific cu un bombastic accesoriu de pãr.	
75630	Coif magnific cu un bombastic accesoriu de pãr.	
75631	Coif magnific cu un bombastic accesoriu de pãr.	
75632	Coif magnific cu un bombastic accesoriu de pãr.	
76000	Bãuturã care iþi regenereazã PV cu 500 pe loc. Nu se poate negocia.	
76001	Folosirea acestui obiect iti permite redistribuirea punctelor de status. Il poti folosi pentru a redirectiona caracterul tau catre alt tip de dezvoltare. Nu se poate negocia.	
76002	Acest Cap Mumificat de demon deschide sigiliul etajului al 3-lea din Catacomba Diavolului. Nu se poate negocia.	
76003	Aceasta licoare reduce timpul de incarcare cu pana la 20 la suta pentru 30 de minute. Nu se poate negocia.	
76004	"Umplerea automata a PM-ului. Contine 100,000 de PM. Nu poate fi vandut."	
76005	"Umplerea automata a PM-ului. Contine 300,000 de PM. Nu se poate negocia."	
76006	Busola iti indica directia catre urmatoarea Piatra Metin. Cu cat straluceste mai tare cu atat esti mai aproape. Poate sa fie activata de 6 ori. Nu se poate negocia.	
76007	Rãzboinicii din vremurile strãvechi iºi arãtau curajul purtand o mantie coloratã care servea la atragerea monºtrilor. Nu se poate negocia.	
76008	Te protejeaza la viitoarea reinviere de a-ti pierde punctele de experienta. Nu se poate negocia.	
76009	"Reduce riscul distrugerii unui obiect dacã imbunãtãþirea eºueazã. in cazul eºuãrii, calitatea obiectului va fi scãzutã doar cu 1 punct. Adiþional, ºansa succesului la imbunãtãþire va creºte cu 10%. Nu se poate negocia."	
76010	Aceastã piatrã este facutã din sangele lui Bahar-Taraji ºi iþi asigurã intrarea in Grota Exilului. Nu se poate negocia.	
76011	"Atata timp cat liderul unui grup este echipat cu aceasta carte, toti membrii grupului primesc cu 30% mai multe puncte de experienta. Nu se poate negocia."	
76012	Mareste viteza miscarii cu 60 timp de 30 de minute. Nu se poate negocia.	
76013	"Cu puþin noroc, acest obiect va adãuga un nou bonus unuia dintre obiectele tale de echipament (max. 4 bonusuri). Obiect de la cufãrul nivelului, nu se poate negocia."	
76014	"inlãturã bonusurile unui obiect din echipament ºi adaugã altele noi. Obiect de la cufãrul nivelului, nu se poate negocia."	
76015	"Marmurã legendarã binecuvantatã. Cand un obiect are patru atribute, ii mai adaugã incã unul. Nu se poate negocia."	
76016	"Reduce riscul distrugerii unui obiect dacã imbunãtãþirea eºueazã. in cazul eºuãrii, calitatea obiectului va fi scãzutã doar cu 1 punct. Nu se poate negocia."	
76017	iþi Mareste viteza atacului timp de 30 de minute cu 15%. Nu se poate negocia.	
76018	Mareste viteza atacului cu +20 pentru 30 de minute. Nu se poate negocia.	
76019	"Dacã dai acest permis de trecere gardianului corespunzãtor, vei putea intra la un nou nivel al temniþei selectate. Nu se poate negocia."	
76020	"imbunãtãþeºte calitatea obiectelor cercetate pe care le-ai colectat, crescand probabilitatea acceptãrii lor. Nu se aplicã misiunilor din Yohara. Nu se poate negocia."	
76021	"Umplerea automata a PV-ului. Contine 1,000,000 de PV. Nu poate fi vandut."	
76022	"Umplerea automata a PV-ului. Contine 3,000,000 de PV. Nu se poate negocia."	
76023	"inlãturã bonusurile unui obiect din echipament ºi adaugã altele noi. Poate fi folosit doar pe arme ºi armuri panã la nivelul 40. Obiect de la cufãrul nivelului, nu se poate negocia."	
76024	"Cu puþin noroc, acest obiect va adãuga un nou bonus unuia dintre obiectele tale de echipament (max. 4 bonusuri). Poate fi folosit pe arme si armuri, se poate negocia."	
76025	Creste viteza de miscare cu 30 atunci cand sunt purtati.	
76026	Desface blestemul spiritelor rele dacã invãþatul nu are succes. Cu ajutorul acestui pergament poþi sã citeºti un alt document de abilitate in aceeaºi zi.	
76027	La Fierar poþi fabrica Manualul Fierarului cu ajutorul acestei pietre ºi un Pergament Binecuvantat.	
76028	Eliminã toate pietrele sparte dintr-un obiect. Astfel primeºti o nouã incercare de a imbunãtãþi arma sau armura.	
76029	Fasolea magicã creºte nivelul la Piatra Dragon. Procesul de imbunãtãþire poate insã eºua.	
76030	"Pentru un timp limitat, acadeaua facutã din ingrediente secrete iþi oferã | +50% puncte de experienþã | +20 vitezã de atac | +20 viteza farmecului | +10% putere impotriva monºtrilor | +10% maxim PV | +10% maxim PM"	
76031	"Hrãneºte-þi insoþitorul extenuat cu acest Biscuit cu Proteine ºi va fi regenerat la maxim. Oferã-i aºa ceva unui insoþitor mort ºi se va intoarce la viaþã, cu restaurare 50%."	
76033	O licoare ce regenereaza PV-ul cu 800 de puncte.	
76034	Creste sansa imbunãtãþirii abilitãþilor tale atunci cand citeºti urmãtoarea carte (sau Piatra Sufletului) de 2.5 ori.	
76035	Mareºte maximul de PV cu 20% pentru 30 de minute.	
76036	Mareste valoarea atacului cu 20% pentru 30 de minute.	
76037	"Mareste ºansa de a captura obiecte cu 50%. Dacã s-a activat, efectul nu poate fi dezactivat. Duratã: 7 zile"	
76038	iþi dubleazã ºansa de a colecta Yang.	
76039	Cufãrul albastru azuriu conþine unsprezece Cor Draconis normal.	
76040	Cristal Inimã de Dragon. Rang: normal. Conþine o Piatrã Dragon mat din clasa brut cãtre tãiat.	
76041		
76042	Inelul te va teleporta din regatul tãu cãtre destinaþia doritã de 50 de ori.	
76044	Conþine o carte de abilitãþi insoþitor aleasã aleatoriu.	
76045	Trage pergamentul peste insoþitor pentru a-i schimba numele.	
76046	inlaturã bonusurile unui obiect ºi adaugã unele noi. Noile bonusuri iþi vor fi arãtate inainte ºi te poþi decide dacã sã le pãstrezi sau nu.	
76047	Timp de 3 zile acadeaua facutã din ingrediente secrete iþi oferã | +50% puncte de experienþã | +20 vitezã de atac | +20 viteza farmecului | +10% putere impotriva monºtrilor | +10% maxim PV | +10% maxim PM	
76051	impiedicã colectarea punctelor de experienþã timp de 7 zile atunci cand se vaneazã monºtri.	
76052	"Atunci cand sunt purtaþi, papucii iþi cresc viteza de miºcare cu 30 pentru 7 zile."	
76053	O manã ce ridicã automat Yang-ul timp de 3 zile.	
76054	Cu aceastã mascã dai frau liber emoþiilor timp de 7 zile.	
79100	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Jinno la Shinsoo.	
79101	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Jinno la Chunjo.	
79102	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Chunjo la Jinno.	
79103	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Chunjo la Shinsoo.	
79104	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Shinsoo la Jinno.	
79105	Foloseºte acest certificat pentru a-ºi schimba apartenenþa de la regatul Shinsoo la Chunjo.	
79501	O tolba care va ofera o sursa inepuizabila de sageti pentru 24 de ore. Lovitura de la distanta nu are daunele reduse.	
79502	O tolba care va ofera o sursa inepuizabila de sageti timp de 7 zile. Lovitura de la distanta nu are daunele reduse.	
79503	O tolba care va ofera o sursa inepuizabila de sageti. Lovitura de la distanta nu are daunele reduse.	
79504	O tolba care va ofera o sursa inepuizabila de sageti. Lovitura de la distanta nu are daunele reduse.	
79505	"Dacã ai adunat 24 de Carduri de Colecþie Okey, vei primi automat un Set de Carduri Okey."	
79506	Poþi incepe un joc okey cu acest set de carduri. Setul de carduri va fi inlãturat in mod automat din inventarul tãu dupã inceperea jocului.	
79507	O creanga rara de mesteacan, plina de energie magica, folosita la crearea celor mai puternice arme din noaptea de Halloween. Poate fi gasita la monstrii din dungeon-ul de Halloween.	
79508	O placa misterioasa folosita in jocuri stravechi, acum transformata intr-un ingredient puternic pentru craftarea armelor blestemate. Aceasta este gasita doar in dungeon-ul de Halloween.	
79509	indepãrteazã timpul de calmare dupã ce nivelul de cãlãrie a fost imbunãtãþit. Mergi la Grãjdar pentru a folosi obiectul.	
79512	Acest papirus antic iti permite sa eviti o misiune. Foloseste-l cu intelepciune pentru a accelera progresul in Battle Pass.	
79513	Un manuscris rar, infuzat cu magie divina. Utilizeaza-l pentru a avansa direct la urmatorul nivel din Battle Pass.	
79514	Un cufar legendar ce ofera acces la Battle Pass Premium. Deblocheaza recompense exclusive si arata-ti adevarata valoare!	
79602	Compasul iþi oferã locaþia gardianului. Poate fi folosit doar in Templul Ochao. Poate fi folosit de 6 ori.	
79603	Colecteazã 25 de Cãrþi Rege pentru un pachet complet.	
79604	Un Pachet Rege complet pentru un joc Prinde Regele! Consumat dupã folosire.	
79605	Un mineral dur, extras din Taramul Bufnitelor. Acest fier este necesar pentru crearea curelelor legendare, oferind protectie si putere celor care il folosesc.
80001	Saculet uzat de piele.	
80002	Hartie nefolosita de buna calitate.	
80008	Bucatã de aur care nu a fost prelucratã niciodatã. Se vinde in magazin la un preþ mare.	
80014	Voucher in valoare de 100 de Monede Dragon. Obiectul se poate negocia.	
80015	Voucher in valoare de 500 de Monede Dragon. Obiectul se poate negocia.	
80016	Voucher in valoare de 1000 de Monede Dragon. Obiectul se poate negocia.	
80017	Voucher in valoare de 50 de Monede Dragon. Obiectul se poate negocia.	
80019	Din acest material este confectionata o Esarfa.	
80021	Doar pentru Ymir (poate fi distribuit doar de QA)	
80022	Voucher in valoare de 50 de Monede Dragon. Obiectul se poate negocia.
80023	Voucher in valoare de 100 de Monede Dragon. Obiectul se poate negocia.
80024	Voucher in valoare de 500 de Monede Dragon. Obiectul se poate negocia.
80025	Voucher in valoare de 1000 de Monede Dragon. Obiectul se poate negocia.
81000	invãluit cu voinþa lui Sung Ma.	
81001	invãluit cu voinþa lui Sung Ma.	
81002	invãluit cu voinþa lui Sung Ma.	
81003	invãluit cu voinþa lui Sung Ma.	
81004	invãluit cu voinþa lui Sung Ma.	
81005	invãluit cu voinþa lui Sung Ma.	
81006	invãluit cu voinþa lui Sung Ma.	
81007	invãluit cu voinþa lui Sung Ma.	
81008	invãluit cu voinþa lui Sung Ma.	
81009	invãluit cu voinþa lui Sung Ma.	
81250	invãluit cu voinþa lui Sung Ma.	
81251	invãluit cu voinþa lui Sung Ma.	
81252	invãluit cu voinþa lui Sung Ma.	
81253	invãluit cu voinþa lui Sung Ma.	
81254	invãluit cu voinþa lui Sung Ma.	
81255	invãluit cu voinþa lui Sung Ma.	
81256	invãluit cu voinþa lui Sung Ma.	
81257	invãluit cu voinþa lui Sung Ma.	
81258	invãluit cu voinþa lui Sung Ma.	
81259	invãluit cu voinþa lui Sung Ma.	
81300	invãluit cu voinþa lui Sung Ma.	
81301	invãluit cu voinþa lui Sung Ma.	
81302	invãluit cu voinþa lui Sung Ma.	
81303	invãluit cu voinþa lui Sung Ma.	
81304	invãluit cu voinþa lui Sung Ma.	
81305	invãluit cu voinþa lui Sung Ma.	
81306	invãluit cu voinþa lui Sung Ma.	
81307	invãluit cu voinþa lui Sung Ma.	
81308	invãluit cu voinþa lui Sung Ma.	
81309	invãluit cu voinþa lui Sung Ma.	
81550	invãluit cu voinþa lui Sung Ma.	
81551	invãluit cu voinþa lui Sung Ma.	
81552	invãluit cu voinþa lui Sung Ma.	
81553	invãluit cu voinþa lui Sung Ma.	
81554	invãluit cu voinþa lui Sung Ma.	
81555	invãluit cu voinþa lui Sung Ma.	
81556	invãluit cu voinþa lui Sung Ma.	
81557	invãluit cu voinþa lui Sung Ma.	
81558	invãluit cu voinþa lui Sung Ma.	
81559	invãluit cu voinþa lui Sung Ma.	
81560		
81561		
81562		
81563		
81564		
81565		
81566		
81567		
81568		
81569		
83001	Acest cufãr conþine o recompensã valoroasã pentru tine.	
83002	Acest cufãr conþine douã recompense valoroase pentru tine.	
83003	Acest cufãr conþine trei recompense valoroase pentru tine.	
83004	Conþine un costum bãrbãtesc aleatoriu de Halloween.	
83005	Conþine un obiect bãrbãtesc aleatoriu de pus pe cap.	
83006	Conþine unul dintr-o serie de insoþitori infricoºãtori.	
83007	Conþine unul dintr-o serie de mounþi infricoºãtori.	
83008	"Conþine aleatoriu un inel, o amuletã, o acadea sau o licoare."	
83009	Conþine un ou aleatoriu.	
83010	Conþine o eºarfã aleatorie.	
83011	"Contine Gheare sau Balante ce te va ajuta la evolutia itemelor de nivel mare."	
83012	Conþine un obiect aleatoriu pentru imbunãtãþirea ºi antrenarea insoþitorului tãu.	
83013	Conþine o armã cu Dinþi+ la alegere.	
83014	Conþine aleatoriu un Cor Draconis sau o Fasole Dragon.	
83015	Conþine un obiect aleatoriu din Piaþã Gaya.	
83016	Conþine un obiect aleatoriu rar.	
83017	Conþine un obiect premium aleatoriu rar.	
83018	Un cufãr plin panã la refuz pentru aniversarea Metin2.	
83019	Recompensã de bronz pentru faptele tale eroice la spintecarea ºefului.	
83020	Recompensã de argint pentru faptele tale eroice la spintecarea ºefului.	
83021	Recompensã de aur pentru faptele tale eroice la spintecarea ºefului.	
83022	O pungã cu seminþe de flori din care vor rãsãri 5 lãstari aleatorii.	
83023	Deschide cutia parfumatã ºi aflã ce recompensã te aºteaptã in interior.	
83024	Deschide cutia parfumatã ºi aflã ce recompensã te aºteaptã in interior.	
83025	Deschide cutia parfumatã ºi aflã ce recompensã te aºteaptã in interior.	
83026	Deschide cutia parfumatã ºi aflã ce recompensã te aºteaptã in interior.	
83027	Deschide cutia si optine cele mai rare flori din care poti face roua.	
83028	Conþine un costum de Halloween aleatoriu de damã.	
83029	Conþine un obiect de damã aleatoriu de pus pe cap.	
83030	Un trofeu de aur pretios, realizat din fragmente stranse in timpul evenimentului de Halloween (25-30 octombrie). Recompensele sale sunt cu adevarat deosebite.	
83031	Un trofeu rar, creat din fragmente adunate in timpul evenimentului de Halloween (25-30 octombrie). Foloseste-l pentru a obtine recompense speciale.	
83032	Un cufãr de pe tãramul spiritelor de apã. Deschide-l cu o Cheie Kelpie.	
83033	Recompensa ta atunci cand intorci Trio Monstru Memorabil cu mai puþin de 17 mutãri.	
83034	Recompensa ta atunci cand intorci Trio Monstru Memorabil intre 17 ºi 24 mutãri.	
83035	Recompensa ta atunci cand intorci Trio Monstru Memorabil in 25 mutãri sau mai multe.	
83036	Poate conþine un Card Monstru.	
83037	Conþine un Card Monstru.	
83038	Conþine intre 1 ºi 8 licori diferite.	
83039	Conþine obiecte folositoare pentru aventuri zilnice.	
83040	Recompensa VIP poate sã conþinã de la 2 la 5 Cutii Aur Card Monstru.	
83041	O recompensã mare de la Duelul Profeþilor. Poþi spune ce este inãuntru?	
83042	O recompensã medie de la Duelul Profeþilor. Poþi spune ce este inãuntru?	
83043	O recompensã micã de la Duelul Profeþilor. Poþi spune ce este inãuntru?	
83044	Cufãrul decorativ conþine | 1x Cupon insoþitor Element | 3x Inel Hydran | 3x Inel Forþã Primarã (100%) | 20x Licoare Apãrare Elemente | 1x Piatrã Putere Elemente	
83045	Cufãrul decorativ conþine | 1x Cupon insoþitor Element | 3x Inel Hydran | 3x Inel Forþã Primarã (100%) | 20x Licoare Apãrare Elemente | 1x Piatrã Apãrare Elemente	
83046	Conþine o Piatrã Putere Elemente ce iþi oferã +10% puterea tuturor elementelor	
83047	Conþine o Piatrã Apãrare Elemente ce iþi oferã +10% rezistenþã impotriva tuturor elementelor	
83048	Cutia conþine | 20x Cufãr Marcasitã Elegant | 5x Cufãr Marcasitã Transparent| 3x Spiralã Timp (30%)	
83049	Conþine un Cufãr Norocos MD	
83051	Acest cufãr bine sigilat conþine un talisman. Pentru deschiderea acestuia este necesarã o Cheie Perfectã.	
