ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
71165	Predator Polar	ITEM_COSTUME	COSTUME_MOUNT	1	258496	8192	NONE	NONE	0	0	0	0	0	7	604800	0	0	118	20221	1	1500	63	7	180	0	0	0	20221	0	0	0	0
71166	Panda Blindat	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20222	8	60	0	0	180	0	0	0	20222	0	0	0	0
71171	Unicorn	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20227	8	60	0	0	180	0	0	0	20227	0	0	0	0
71172	Vis Urat	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20226	8	60	0	0	180	0	0	0	20226	0	0	0	0
71173	Pergament Teleportare	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71174	Permis de Trecere	ITEM_QUEST	0	1	221568	NONE	NONE	NONE	0	0	0	0	0	7	10800	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71175	Permis de Trecere	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71176	Pantera Neagra	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20231	8	30	0	0	180	0	0	0	20231	0	0	0	0
71177	Leopard	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20232	8	30	0	0	180	0	0	0	20232	0	0	0	0
71178	Enciclopedie Lunara (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71179	Enciclopedie Lunara (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71180	Licoarea Cresterii (3h)	ITEM_UNIQUE	UNIQUE_NONE	1	254080	8960	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
71181	Licoarea Intelepciunii	ITEM_UNIQUE	UNIQUE_NONE	1	123008	8960	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
71182	Muffin (maro)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	7	14400	0	0	118	20233	63	10	66	30	180	0	0	0	20233	0	0	0	0
71183	Nugget (maro)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20234	8	20	66	30	180	0	0	0	20234	0	0	0	0
71184	Muffin (albastru)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20235	8	20	66	30	300	0	0	0	20235	0	0	0	0
71185	Nugget (albastru)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20236	8	20	66	30	300	0	0	0	20236	0	0	0	0
71186	Muffin (verde)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20237	8	20	66	30	480	0	0	0	20237	0	0	0	0
71187	Nugget (verde)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20238	8	20	66	30	480	0	0	0	20238	0	0	0	0
71188	Acadea Magica	ITEM_UNIQUE	UNIQUE_NONE	1	0	8192	128	NONE	0	0	0	0	0	7	259200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71189	Vrajeste Obiectul+	ITEM_USE	USE_CHANGE_ATTRIBUTE_PLUS	1	82304	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71190	Cufar Dovleac	ITEM_GIFTBOX	0	1	221568	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
71191	Punga cu Bomboane	ITEM_GIFTBOX	0	1	NONE	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
71192	Tunetul	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20239	8	20	66	30	43200	0	0	0	20239	0	0	0	0
71193	Blitzen	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20240	8	20	66	30	43200	0	0	0	20240	0	0	0	0
71194	Cutie Aurie Okey	ITEM_GIFTBOX	0	1	16512	4	NONE	NONE	0	0	0	0	0	7	10368000	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
71195	Cutie Argintie Okey	ITEM_GIFTBOX	0	1	16512	4	NONE	NONE	0	0	0	0	0	7	10368000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
71196	Cutie Bronz Okey	ITEM_GIFTBOX	0	1	16512	4	NONE	NONE	0	0	0	0	0	7	10368000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
71197	Nugget (bleumarin)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20241	63	15	66	30	43200	0	0	0	20241	0	0	0	0
71198	Muffin (roz)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20242	63	15	66	30	43200	0	0	0	20242	0	0	0	0
71199	Ciocolata Amuleta	ITEM_UNIQUE	UNIQUE_NONE	1	123008	NONE	128	NONE	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71201	Permis de Trecere(Meley)	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71202	Amuleta Nazar	ITEM_UNIQUE	UNIQUE_NONE	1	123008	NONE	128	NONE	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71203	Enciclopedie Saturn (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71204	Enciclopedie Saturn (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71205	Enciclopedie Pamant (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71206	Enciclopedie Pamant (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71207	Enciclopedie Marte (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71208	Enciclopedie Marte (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71209	Enciclopedie Jupiter (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71210	Enciclopedie Jupiter (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71211	Enciclopedie Uranus (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71212	Enciclopedie Uranus (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71213	Enciclopedie Neptun (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71214	Enciclopedie Neptun (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71215	Enciclopedie Mercur (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71216	Enciclopedie Mercur (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71217	Enciclopedie Venus (S)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71218	Enciclopedie Venus (L)	ITEM_QUEST	0	1	254336	NONE	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71219	NoNAme	ITEM_QUEST	0	1	123264	8192	NONE	NONE	0	0	0	0	0	7	259200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71220	Calul lui Kyzaghan	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20243	8	20	1	1500	7200	0	0	0	20243	0	0	0	0
71221	Manunchi de Kasmir	ITEM_UNIQUE	USE_SPECIAL	1	123264	8192	NONE	NONE	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	864000	0	0	0	0	0	0	0	0
71222	Dragon Nirvana	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20244	8	20	1	1500	43200	0	0	0	20244	0	0	0	0
71223	Dragon Samsara	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20245	8	20	1	1500	43200	0	0	0	20245	0	0	0	0
71224	Manny	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20246	63	15	1	1500	43200	0	0	0	20246	0	0	0	0
71225	Elefantul Shogunului	ITEM_COSTUME	COSTUME_MOUNT	1	256	8192	NONE	NONE	0	0	0	0	0	7	2592000	0	0	118	20247	63	10	1	2000	43200	0	0	0	20247	0	0	0	0
71226	Tulu Lupta Bruna	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20248	8	20	1	1500	43200	0	0	0	20248	0	0	0	0
71227	Tulu Lupta Neagra	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20249	8	20	1	1500	43200	0	0	0	20249	0	0	0	0
71228	soparla Lava	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20250	8	20	63	15	43200	0	0	0	20250	0	0	0	0
71229	soparla Gheata	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20251	8	20	63	15	43200	0	0	0	20251	0	0	0	0
71230	Magma Dragon	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20252	8	25	1	1500	43200	0	0	0	20252	0	0	0	0
71231	Iepure Alb	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20254	8	20	63	15	43200	0	0	0	20254	0	0	0	0
71232	Iepuras Moon	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20255	8	20	63	15	43200	0	0	0	20255	0	0	0	0
71233	Bernie	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20257	63	15	1	1500	43200	0	0	0	20257	0	0	0	0
71234	Blue Barry	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20258	63	15	1	1500	43200	0	0	0	20258	0	0	0	0
71235	Cerberus (Aur)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20259	8	20	66	30	43200	0	0	0	20259	0	0	0	0
71236	Cerberus (Argint)	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20260	8	20	66	30	43200	0	0	0	20260	0	0	0	0
71237	Mistret	ITEM_COSTUME	COSTUME_MOUNT	1	131072	9216	NONE	NONE	0	0	0	0	0	8	300	1	75	118	20110	54	75	0	0	0	1	0	0	20110	0	0	0	0
71238	Lup	ITEM_COSTUME	COSTUME_MOUNT	1	131072	9216	NONE	NONE	0	0	0	0	0	8	300	1	80	118	20111	54	100	0	0	0	1	0	0	20111	0	0	0	0
71239	Tigru	ITEM_COSTUME	COSTUME_MOUNT	1	131072	9216	NONE	NONE	0	0	0	0	0	8	300	1	85	118	20112	54	125	0	0	0	1	0	0	20112	0	0	0	0
71240	Leu	ITEM_COSTUME	COSTUME_MOUNT	1	131072	9216	NONE	NONE	0	0	0	0	0	8	300	1	90	118	20113	53	200	0	0	0	1	0	0	20113	0	0	0	0
71241	Tichet de Calarie	ITEM_COSTUME	COSTUME_MOUNT	1	131072	9216	NONE	NONE	0	0	0	0	0	7	600	1	10	118	20030	0	0	0	0	0	2	0	0	20030	0	0	0	0
71242	Armasar Spectral	ITEM_COSTUME	COSTUME_MOUNT	1	123264	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20261	63	20	1	1500	43200	0	0	0	20261	0	0	0	0
71243	Equus Nocturnus	ITEM_COSTUME	COSTUME_MOUNT	1	0	8192	NONE	NONE	0	0	0	0	0	7	1296000	0	0	118	20262	63	20	1	2000	43200	0	0	0	20262	0	0	0	0
71244	Aripa Rosie	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20263	8	20	1	1500	43200	0	0	0	20263	0	0	0	0
71245	Nyctalus	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20264	8	20	1	1500	43200	0	0	0	20264	0	0	0	0
71246	Armasar Hialin	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20265	8	20	63	15	43200	0	0	0	20265	0	0	0	0
71247	Armasar Argintiu	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20266	8	20	63	15	43200	0	0	0	20266	0	0	0	0
71248	Ox Auriu de Lupta	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20267	1	1500	66	30	43200	0	0	0	20267	0	0	0	0
71249	Ox Argintiu de Lupta	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20268	1	1500	66	30	43200	0	0	0	20268	0	0	0	0
71250	Sfinx Alb	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20269	8	20	63	15	43200	0	0	0	20269	0	0	0	0
71251	Sfinx de Piatra	ITEM_COSTUME	COSTUME_MOUNT	1	106880	9216	NONE	NONE	0	0	0	0	0	0	0	0	0	118	20270	8	20	63	15	43200	0	0	0	20270	0	0	0	0
72001	Inelul Experientei (10h)	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
72002	Inelul Experientei (30m)	ITEM_UNIQUE	UNIQUE_NONE	1	225728	772	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72003	Inelul Experientei (3h)	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72004	Manusile Talharului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
72005	Manusile Talharului	ITEM_UNIQUE	UNIQUE_NONE	1	225728	772	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72006	Manusile Talharului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72007	Ghem de matase	ITEM_UNIQUE	USE_SPECIAL	1	123264	8192	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
72008	Ghem de matase	ITEM_UNIQUE	USE_SPECIAL	1	123264	8192	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72009	Ghem de matase	ITEM_UNIQUE	USE_SPECIAL	1	123264	8192	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72010	Pana Indragostitilor	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	1	0	0	0	0	0	0
72011	Pana Indragostitilor	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	1	0	0	0	0	0	0
72012	Pana Indragostitilor	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800	0	1	0	0	0	0	0	0
72013	Cartea pescuitului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
72014	Cartea pescuitului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72015	Cartea pescuitului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72016	A Treia Mana	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
72017	A Treia Mana	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72018	A Treia Mana	ITEM_USE	USE_AFFECT	1	0	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72019	Lada Depozitare	ITEM_USE	USE_SPECIAL	1	0	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
72020	Lada de Obiecte	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	1	0	0	0	0	0	0
72021	Lada de lagar	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800	0	1	0	0	0	0	0	0
72022	Medalia Norocoasa	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
72023	Medalia Norocoasa	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72024	Medalia Norocoasa	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72025	Lovitura Patrunzatoare	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	16	10	600	0	0	0	0	0
72026	Lovitura Patrunzatoare	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	16	10	600	0	0	0	0	0
72027	Lovitura Patrunzatoare (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	16	20	1800	0	0	0	0	0
72028	Masca Emotiei	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0
72029	Masca Emotiei	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0
72030	Masca Emotiei	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	1	0	0	0	0	0	0
72031	Atacul Zeului Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	86	20	1800	0	0	0	0	0
72032	Atacul Zeului Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	86	15	1800	0	0	0	0	0
72033	Atacul Zeului Dragon (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	86	20	1800	0	0	0	0	0
72034	Apararea Zeului Dragon (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	65	20	1800	0	0	0	0	0
72035	Atacul Zeului Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	65	15	1800	0	0	0	0	0
72036	Apararea Zeului Dragon	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	65	15	1800	0	0	0	0	0
72037	Viata Zeului Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	69	20	1800	0	0	0	0	0
72038	Viata Zeului Dragon (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	69	20	1800	0	0	0	0	0
72039	Viata Zeului Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	69	20	1800	0	0	0	0	0
72040	Inteligenta Zeul Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	70	20	1800	0	0	0	0	0
72041	Inteligenta Zeul Dragon	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	70	20	1800	0	0	0	0	0
72042	Inteligenta Zeul Dragon (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	70	20	1800	0	0	0	0	0
72043	Cartea Comandantului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
72044	Cartea Comandantului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0
72045	Cartea Comandantului	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
72046	Lovitura Critica	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	15	10	600	0	0	0	0	0
72047	Lovitura Critica	ITEM_USE	USE_AFFECT	1	123264	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	15	10	600	0	0	0	0	0
72048	Lovitura Critica (B)	ITEM_USE	USE_AFFECT	1	254336	8196	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	15	20	1800	0	0	0	0	0
72049	Inelul experientei	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0
72050	Inelul experientei	ITEM_UNIQUE	UNIQUE_NONE	1	123264	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0
72051	Perg. - Vraj. Rea Gheata	ITEM_GIFTBOX	0	1	123264	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72052	Perg. - General Yonghan	ITEM_GIFTBOX	0	1	123264	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72053	Contract Breasla	ITEM_QUEST	0	1	49536	8192	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72054	Amuleta Gardienilor	ITEM_UNIQUE	UNIQUE_NONE	1	123008	NONE	128	NONE	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72058	Manunchi Piatra Spirit	ITEM_GIFTBOX	0	1	254336	4	NONE	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
72059	Cartea Comandantului+	ITEM_UNIQUE	UNIQUE_NONE	1	254080	8192	128	NONE	0	0	0	0	0	7	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72060	Cartea Comandantului+	ITEM_UNIQUE	UNIQUE_NONE	1	32768	8192	128	NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0
